Kyle McCord,88,4931,0,0
Will Nixon,88,7717,0,1
Fadil Diggs,88,6561,0,5
James Heard,88,7885,0,6
Duce Chestnut,88,3181,0,7
Marcus Washington,88,3120,0,7
Ken Seals,89,7446,0,0
Dominique Johnson,89,454,0,1
Braylon James,89,4772,0,2
Eric McAlister,89,850,0,2
Drake Dabney,89,788,0,3
Carson Bruno,89,3024,0,4
Cade Bennett,89,5695,0,4
Remington Strickland,89,6575,0,4
James Brockermey,89,262,0,4
Bless Harris,89,2019,0,4
Nana Osafo-Mens,89,4801,0,5
Devean Deal,89,6755,0,5
Cooper McDonald,89,5712,0,6
Kaleb Elarms-Orr,89,1230,0,6
JaTravis Broughton,89,7230,0,7
LaMareon James,89,11524,0,7
Richard Toney,89,4170,0,7
Austin Jordan,89,6481,0,7
Cameron Smith,89,3360,0,7
Jaise Oliver,89,6798,0,7
Evan Simon,90,5638,0,0
Antwain Littleton,90,3355,0,1
Grayson Mains,90,5941,0,4
Jason Moore,90,2223,0,5
Latrell Jean,90,16052,0,5
Torren Wright,90,4432,0,6
Tyquan King,90,1811,0,6
Torey Richardson,90,7408,0,7
Jaylen Lewis,90,488,0,7
Chris Brazzell,91,6738,0,2
Holden Staes,91,4781,0,3
Lance Heard,91,3217,0,4
Jaxson Moi,91,6128,0,5
Jakobe Thomas,91,3719,0,7
Jalen McMurray,91,6337,0,7
Matthew Golden,92,2347,0,2
Isaiah Bond,92,211,0,2
Silas Bolden,92,5262,0,2
Amari Niblack,92,228,0,3
Tiaoalii Savea,92,292,0,5
Bill Norton,92,332,0,5
Jermayne Lole,92,3128,0,5
Trey Moore,92,11416,0,6
Jay'Vion Cole,92,5795,0,#N/A
Andrew Mukuba,92,1509,0,#N/A
E.J. Smith,93,6131,0,1
Jabre Barber,93,10068,0,2
Jacob Bostick,93,2647,0,2
Cyrus Allen,93,3038,0,2
Garrett Miller,93,5528,0,3
Tre Watson,93,2049,0,3
Shane Calhoun,93,1774,0,3
Dorian Hinton,93,16030,0,4
Rodas Johnson,93,8025,0,5
Josh Celiscar,93,1276,0,5
Nic Scourton,93,5497,0,6
Scooby Williams,93,1921,0,6
Solomon DeShields,93,5438,0,6
Will Lee,93,2845,0,7
Jaydon Hill,93,1918,0,7
Marcus Ratcliffe,93,5726,0,7
Jordan McCloud,218,12555,0,0
Deion Hankins,218,7379,0,1
Torrance Burgess,218,7399,0,1
Jaylen Jenkins,218,7831,0,1
Jaylon Griffin,218,1316,0,2
Jaden Williams,218,912,0,2
Blake Smith,218,5003,0,3
Griffin Moore,218,2502,0,3
Tellek Lockette,218,4572,0,4
Sully Burns,218,6734,0,4
Tunmise Adeleye,218,3649,0,5
Amipeleasi Langi,218,2320,0,5
Steven Parker,218,12865,0,5
James Neal,218,2711,0,6
Mannie Nunnery,218,1949,0,6
Treylin Payne,218,2336,0,6
Trez Moore,218,7388,0,7
Justin Harris,218,1418,0,7
Donte Thompson,218,526,0,7
Caleb Douglas,94,1899,0,2
Josh Kelly,94,7778,0,2
Jalin Conyers,94,373,0,3
Jaxon Hughes,94,5898,0,4
Sterling Porcher,94,3748,0,4
Davion Carter,94,3361,0,4
De'Braylon Carroll,94,5539,0,5
James Hansen,94,4167,0,5
Jakob James,95,4916,0,4
Lance Dixon,95,7896,0,6
Terrell Crosby,95,2701,0,7
Gerald Green,143,1770,0,1
Jah-Mal Williams,143,1416,0,6
Jordan Perry,143,2853,0,6
Cecil Powell,143,4467,0,7
Evan Crenshaw,143,12498,0,9
Ty Thompson,96,5248,0,0
Shazz Preston,96,270,0,2
Mario Williams,96,7173,0,2
Anthony Miller,96,2521,0,3
Derrick Graham,96,10041,0,4
Deshaun Batiste,96,10057,0,5
Adin Huntington,96,4607,0,5
Chris Rodgers,96,10034,0,7
Lu Tillery,96,4582,0,7
Caleb Ransaw,96,10030,0,7
Cooper Legas,97,7281,0,0
Jeremiah Ballard,97,7370,0,2
Zion Steptoe,97,5508,0,2
Jacob Waller,97,5860,0,4
Myles Jackson,97,2537,0,6
Chris Thompson,97,7149,0,6
Gavin Potter,97,521,0,6
Seth Morgan,97,3385,0,8
Armoni Goodwin,98,3155,0,1
Jack Nickel,98,3658,0,3
JonDarius Morgan,98,5909,0,4
LeDarrius Cox,98,2545,0,5
Derrick Shepard,98,1427,0,5
O.C. Brothers,98,5493,0,6
Tariq Watson,98,3831,0,7
K.J. Jefferson,18,439,0,0
Jacurri Brown,18,3464,0,0
Myles Montgomery,18,1412,0,1
Ja'Varrius Johnson,18,632,0,2
Evan Morris,18,3650,0,3
Wes Dorsey,18,14791,0,4
Derrick LeBlanc,18,1323,0,5
Nyjalik Kelly,18,3477,0,5
Jesiah Pierre,18,6604,0,6
Ethan Barr,18,7458,0,6
Deshawn Pace,18,1433,0,7
Bryon Threats,18,1419,0,7
Mac McWilliams,18,6910,0,7
Ladarius Tennison,18,5159,0,7
Jalen Berger,99,3684,0,1
Anthony Frias,99,2848,0,1
Rico Flores,99,4791,0,2
Bryce Pierre,99,368,0,3
Alani Makihele,99,7112,0,4
Reuben Unije,99,2345,0,4
Jacob Busic,99,4003,0,5
Drew Tuazama,99,5929,0,5
Bryan Addison,99,5187,0,7
K.J. Wallace,99,2181,0,7
Ramon Henderson,99,4793,0,7
Kaylin Moore,99,1214,0,7
Mateen Bhaghani,99,1237,0,8
Nick Evers,100,8030,0,0
Skyler Bell,100,7994,0,2
Wes Hoeh,100,6195,0,4
Ja'Khi Green,100,12815,0,4
Jayden Bass,100,6212,0,4
Jayden Simon,100,6800,0,5
Jevon Banks,100,2825,0,5
Aaron Key,100,14819,0,6
Julien Simon,100,6818,0,6
Jayden McDonald,100,7580,0,6
Jordan Wright,100,2864,0,7
Chris Freeman,100,2526,0,8
Zay Alexander,86,3903,0,4
Ashley Williams,86,382,0,5
Maxie Baudoin,86,6763,0,5
General Booty,65,5006,0,0
Taven Curry,65,6912,0,1
Tyler Griffin,65,1303,0,2
Reese Steele,65,4233,0,4
Sam Telesa,65,4247,0,4
Carter Miller,65,12563,0,4
Clifton Mosley,65,7319,0,5
Brandon Campbell,181,2316,0,1
Dominick Mazotti,181,5757,0,3
Brayden Rohme,181,1192,0,4
Will Jones,181,10094,0,4
Benjamin Roy,181,6930,0,4
Paul Tchio,181,2195,0,4
Jaylen Hudson,181,7674,0,5
Brandon McElroy,181,3231,0,5
Michael Allen,101,4463,0,1
Casey Cain,101,6495,0,2
Jaden Bradley,101,12816,0,2
Christian Moore,101,2851,0,3
Nick Scalise,101,7407,0,4
Jalen Catalon,101,6465,0,7
LaDarrius Bishop,101,435,0,7
Kodi DeCambra,101,5226,0,7
Malik Chavis,101,467,0,7
Jayden Maiava,102,7107,0,0
Jay Fair,102,697,0,2
Kyle Ford,102,6980,0,2
Charles Ross,102,5797,0,2
Nate Clifton,102,7434,0,5
Gavin Meyer,102,8101,0,5
Akili Arnold,102,5298,0,7
John Humphrey,102,6959,0,7
Kamari Ramsey,102,6964,0,7
Greedy Vance,102,2004,0,7
DeCarlos Nicholson,102,3857,0,7
Michael Lantz,102,13520,0,8
Joshua Cobbs,144,2368,0,2
Payten Singletary,144,1459,0,3
Jack Wilty,144,1589,0,4
Decarius Hawthorne,144,16086,0,5
Brent Austin,144,12581,0,7
Kajuan Banks,144,5895,0,7
Dorian Singer,103,7155,0,2
Damien Alford,103,6167,0,2
Taeshaun Lyons,103,7741,0,2
Carsen Ryan,103,6972,0,3
Paul Fitzgerald,103,7329,0,5
Kenan Johnson,103,2172,0,7
Alaka'i Gilman,103,6150,0,7
Cameron Calhoun,103,3616,0,7
Bryson Barnes,104,7231,0,0
Jacob Conover,104,353,0,0
C.J. Tiller,104,841,0,0
Jack Hestera,104,12862,0,2
George Maile,104,815,0,4
Aaron Armitage,104,6101,0,5
Bryce Cage,104,15318,0,5
Miguel Jackson,104,12868,0,5
Clyde Washington,104,5470,0,6
John Miller,104,5258,0,6
Chris Carter,105,6750,0,4
Dorian Hopkins,105,6831,0,6
Jaylon Shelton,105,15285,0,7
Bryson Donnell,163,6613,0,1
D.J. Allen,163,6244,0,2
Kamar Missouri,163,5630,0,4
Johnny Bowens,163,5198,0,5
Kendrick Blackshire,163,252,0,6
Brevin Randle,163,3017,0,6
Zach Morris,163,4252,0,7
Denver Harris,163,3209,0,7
Jimmy Wyrick,163,6129,0,7
Nate Johnson,106,921,0,0
Loic Fouonji,106,6641,0,2
Dariyan Wiley,106,4610,0,2
Micah Bell,106,4794,0,7
Steven Hubbard,106,7351,0,4
Cade McConnell,106,3822,0,4
Zaylin Wood,106,3730,0,5
Khordae Sydnor,106,5516,0,5
Kolbey Taylor,106,8063,0,#N/A
Jesse Mirco,106,4940,0,9
Chris Tyree,107,4828,0,2
Andre Greene,107,4391,0,2
Sage Ennis,107,1514,0,3
Drake Metcalf,107,1260,0,4
Dorian Jones,107,1408,0,6
Collin Schlee,108,6971,0,0
Montavious Cunningham,108,11366,0,4
Aeneas Peebles,108,1680,0,5
Sam Brumfield,108,3725,0,6
Kaleb Spencer,108,3471,0,6
Hank Bachmeier,109,3060,0,0
Will Rogers,110,3918,0,0
Jonah Coleman,110,320,0,1
Jeremiah Hunter,110,1238,0,2
Kevin Green,110,287,0,2
Keleki Latu,110,4145,0,3
Enokk Vimahi,110,4937,0,4
Drew Azzopardi,110,5701,0,4
Logan Sagapolu,110,3455,0,5
Isaiah Ward,110,288,0,5
Jayden Wayne,110,3442,0,5
Russell Davis,110,280,0,5
Jordan Shaw,110,2579,0,7
Ephesians Prysock,110,321,0,7
Justin Harrington,110,5035,0,7
Kris Hutson,111,5231,0,2
Kyle Maxwell,111,3061,0,2
Keith Brown,111,3117,0,6
Wesley Steiner,111,661,0,6
Jerrae Williams,111,7124,0,7
Jaden Bray,112,5071,0,2
Justin Robinson,112,3912,0,2
T.J. Jackson,112,10061,0,5
Reid Carrico,112,4930,0,6
T.J. Crandall,112,1641,0,7
Garnett Hollis,112,4756,0,7
Jaheem Joseph,112,4708,0,7
Dontez Fagan,112,12823,0,7
T.J. Finley,211,15298,0,0
George Hart,211,389,0,1
Stacey Wilkins,211,4576,0,4
Blake Austin,211,10046,0,4
Zach Edwards,211,10060,0,5
Kent Robinson,211,6514,0,7
Keyshawn Swanson,211,10044,0,7
Demarko Williams,211,5118,0,7
Broc Lowry,113,2574,0,0
Jaden Nixon,113,5089,0,1
Bugs Mortimer,113,4554,0,2
Popeye Williams,113,3146,0,5
Rodney McGraw,113,3101,0,5
Anterio Thompson,113,2621,0,5
Domanick Moon,113,5469,0,6
Tyler VanDyke,114,3483,0,0
Tawee Walker,114,4971,0,1
Tyrell Henry,114,3682,0,2
Joseph Griffin,114,972,0,2
Leyton Nelson,114,7480,0,4
Joey Okla,114,2518,0,4
Leon Lowery,114,6184,0,6
Tackett Curtis,114,7188,0,6
Jaheim Thomas,114,431,0,6
Sebastian Cheeks,114,4369,0,6
Tyler King,115,6610,0,2
D.J. Jones,115,4372,0,7
