PTHA,PSTA,PLEB,PREB,PKAC,PACC,PHED,PSPD,PPOE,PBRE,PEYE,PFSH,PLSH,PMSH,PRSH,PSSH,RATH,PCTH,PAGI,PSKI,PINJ,PTAK,PPBK,PRBK,PNEK,PFMK,PBTK,PHCL,SPSL,HELM,PHAN,PLHN,PRHN,PSLO,PTTO,PLFP,PTHP,PJMP,PCAR,PKPR,PSTR,PAWR,PDIS,PVIS,PFJS,PPOS,PLWS,PRWS,MRCT,PHGT,PWGT,PSLT
0,45,11,11,0,51,5,54,9,0,1,0,0,-1,0,3,0,12,45,3,32,0,8,8,0,11,28,0,2121,0,0,2,2,1,0,0,0,30,25,0,19,4,6,0,0,1,0,0,1,74,33,1
0,22,0,0,0,16,2,16,15,0,1,2,0,3,0,1,0,0,12,3,28,8,44,34,0,4,0,0,2122,1,0,2,2,0,0,0,0,0,0,0,38,16,3,1,0,8,6,6,0,77,118,2
32,22,0,0,0,27,7,26,6,1,0,0,0,-1,0,3,0,8,26,1,47,8,0,8,0,11,16,2,2123,0,0,0,0,2,0,0,40,8,8,0,4,10,5,0,1,0,6,6,0,71,32,2
0,34,8,11,0,12,13,8,23,0,1,2,0,5,0,3,0,0,16,1,36,42,4,4,0,9,0,2,2124,0,0,2,2,0,0,0,0,4,0,0,42,12,6,0,0,12,10,0,0,74,133,2
0,38,11,11,0,42,5,47,5,0,1,-1,0,-1,0,4,0,4,42,3,32,0,0,4,0,1,4,0,2125,1,0,2,2,1,0,0,0,44,4,0,4,12,5,0,0,16,6,7,0,72,18,1
0,32,11,11,0,44,0,38,14,1,0,1,0,2,0,3,0,0,34,6,36,40,0,0,0,10,0,0,2126,2,0,2,2,2,0,0,0,30,0,0,40,25,2,0,0,10,6,6,1,74,79,2
0,44,0,0,44,12,13,12,27,0,1,0,0,1,0,3,0,0,0,2,47,12,0,0,0,7,0,0,2127,0,0,0,0,0,0,0,0,0,0,40,8,8,4,0,0,20,0,0,0,70,52,2
0,28,0,0,0,22,14,16,31,1,0,2,0,5,0,3,0,0,0,6,40,0,48,49,0,4,0,0,2128,0,0,2,2,0,0,0,0,0,0,0,47,32,4,0,0,8,0,0,0,76,150,2
0,38,0,0,0,32,14,28,19,0,1,1,0,4,0,3,0,8,22,5,16,32,8,8,0,9,12,0,2129,1,0,2,2,1,0,0,0,12,8,0,28,16,5,0,0,14,0,0,0,74,75,1
0,25,0,0,0,0,14,4,28,0,0,2,0,3,0,1,0,0,0,3,16,4,42,38,0,4,0,2,2130,0,0,0,0,0,0,0,0,0,0,0,40,4,2,0,0,7,0,0,0,76,122,2
0,30,8,8,0,38,14,44,13,0,0,0,0,1,0,1,0,16,34,5,8,0,4,0,0,2,12,0,2131,2,0,2,2,0,0,0,0,16,22,0,16,4,3,0,0,1,10,10,0,71,47,2
0,46,8,8,0,40,5,42,5,0,1,-1,0,-1,0,4,0,19,40,3,44,19,8,0,0,7,8,0,2132,2,0,2,2,1,0,0,0,42,8,0,16,8,4,0,0,17,10,10,0,72,27,1
0,30,0,0,0,0,7,8,27,1,1,3,0,4,0,2,0,4,0,2,28,4,38,42,0,7,0,2,2133,1,0,2,2,2,0,0,0,0,0,0,44,8,3,0,0,6,6,6,0,77,135,2
0,42,0,8,0,53,14,53,28,1,0,-1,3,-1,3,4,0,16,44,5,22,0,4,0,0,7,25,0,2134,0,0,2,2,1,0,0,0,32,28,0,16,0,6,0,0,1,7,10,1,72,13,0
38,45,10,10,0,28,2,28,13,0,1,0,1,2,1,3,0,8,28,5,48,0,0,8,0,1,16,0,2135,1,0,0,0,1,0,0,49,8,12,0,22,24,5,0,4,0,7,6,1,76,64,1
0,25,0,0,0,19,5,16,12,0,0,3,0,4,0,0,0,0,16,4,32,19,40,44,1,10,0,4,2136,0,0,2,2,0,0,0,0,0,0,0,47,4,6,1,0,8,6,6,1,75,142,2
4,34,11,11,0,40,5,44,24,1,1,0,0,0,0,4,0,19,38,5,28,0,8,4,0,1,4,0,2137,2,0,2,2,0,0,0,0,38,12,0,12,22,5,0,0,3,0,0,0,70,29,2
0,45,0,0,0,45,14,42,11,1,1,1,0,3,0,2,0,40,40,6,42,0,22,28,0,11,12,0,2138,0,0,2,2,1,0,0,0,38,22,16,28,4,6,0,0,4,6,6,1,72,82,0
0,42,8,8,0,40,14,42,4,1,0,1,0,3,0,2,0,0,32,3,46,38,0,0,0,4,0,0,2139,0,0,2,2,1,0,0,0,42,0,0,42,22,6,0,0,10,10,10,1,77,83,1
0,46,0,0,0,36,7,32,29,0,0,1,0,3,0,3,1,16,28,4,36,32,22,30,0,9,12,0,2140,0,0,2,2,0,0,0,0,16,8,0,30,22,4,0,0,13,6,6,0,73,67,2
0,45,11,11,4,58,2,54,17,1,1,-1,0,-1,0,4,0,19,50,6,38,16,0,8,0,9,8,0,2141,2,0,0,0,0,0,0,0,42,0,16,4,16,6,0,0,16,5,5,1,74,14,2
0,40,8,11,0,40,14,38,13,1,1,1,0,3,0,3,0,34,38,4,42,4,22,28,0,7,12,0,2142,2,0,2,2,2,2,0,0,40,16,0,28,19,4,1,0,4,10,0,1,72,82,2
0,19,2,0,0,4,5,0,14,0,1,3,0,4,0,0,0,0,0,4,28,4,38,48,0,10,0,0,2143,2,0,2,2,0,0,0,0,0,0,0,55,19,5,0,0,8,6,6,1,73,183,2
8,45,8,8,0,44,14,42,22,1,0,-1,0,-1,0,4,0,28,45,5,36,0,8,8,0,7,0,0,2144,0,0,2,2,1,0,0,0,38,4,0,0,8,6,0,0,3,10,10,0,68,12,1
34,47,10,10,0,28,7,28,7,1,1,0,0,0,0,4,0,0,27,7,32,4,4,0,0,7,25,2,2145,0,1,0,0,0,0,0,48,12,12,0,12,14,6,0,1,0,3,6,1,74,34,2
8,28,11,11,0,49,14,52,17,0,0,0,0,1,0,3,0,34,44,3,8,0,0,8,0,1,12,2,2146,0,0,2,2,1,0,0,8,36,12,0,8,0,6,0,0,3,0,7,1,78,45,1
0,38,11,11,4,32,0,34,15,1,0,1,0,3,0,2,0,25,28,2,38,4,28,28,0,1,12,4,2147,0,0,2,2,0,2,0,0,32,12,16,34,12,4,0,0,4,6,6,0,75,88,2
0,45,0,0,0,44,14,45,22,0,1,-1,0,-1,0,-1,0,8,45,5,38,0,4,0,0,7,0,0,2148,2,0,2,2,0,0,0,0,46,4,0,0,19,4,0,0,16,0,0,0,70,0,2
0,30,0,0,0,19,11,0,16,0,1,2,0,4,0,0,0,4,16,7,50,0,36,34,0,11,0,0,2149,0,0,0,0,0,0,0,0,4,0,0,42,25,5,0,0,6,6,6,0,74,132,2
0,46,0,0,0,42,3,44,11,1,0,1,0,4,0,3,0,4,42,7,46,40,4,0,0,9,0,2,2150,0,0,2,2,1,0,0,0,28,8,0,32,28,3,1,0,13,6,6,1,78,79,2
0,34,11,11,0,34,14,44,8,1,0,-1,0,-1,0,4,0,22,40,3,58,8,4,0,0,2,12,0,2151,0,0,2,2,1,0,0,8,42,12,16,4,8,6,1,0,3,0,7,0,76,24,1
0,42,0,0,40,12,14,8,7,0,0,0,0,0,0,3,0,8,4,4,45,0,0,0,0,2,0,0,2152,0,0,0,0,1,0,0,8,8,0,46,0,28,5,0,0,20,0,7,0,75,42,1
0,30,0,0,0,4,5,16,5,1,1,0,0,3,0,3,0,0,19,7,22,4,38,42,0,4,0,4,2153,0,0,2,2,0,2,0,0,8,0,0,38,8,1,1,0,8,6,6,0,77,115,2
0,34,0,0,0,0,5,0,22,0,1,2,0,3,0,1,0,0,8,2,40,0,42,36,0,10,0,4,2154,0,0,2,2,0,0,0,0,0,0,0,42,12,2,0,0,9,0,0,0,78,119,2
0,38,4,4,0,22,5,12,27,0,0,1,0,4,0,3,0,4,12,6,36,4,42,44,1,3,0,0,2155,2,0,2,2,1,0,0,0,8,0,0,40,16,3,0,0,9,0,0,1,77,111,0
4,44,0,0,45,0,1,0,14,1,1,0,0,2,0,2,0,0,0,3,48,0,0,0,0,1,0,0,2156,2,0,0,0,0,0,0,0,0,0,36,8,8,6,0,0,20,6,6,0,70,49,2
0,45,8,11,0,47,2,40,19,0,1,0,0,0,0,3,0,8,40,6,32,25,0,0,0,7,8,0,2157,0,0,2,2,0,2,0,0,46,12,0,28,16,6,1,0,17,10,6,1,75,57,2
0,40,8,11,0,46,13,42,7,1,1,0,0,3,0,2,0,22,40,7,42,36,0,4,0,10,25,2,2158,1,0,2,2,0,0,0,0,38,22,0,25,8,5,0,0,15,10,0,1,71,53,2
0,25,0,0,0,12,5,19,9,1,1,2,0,3,0,2,0,4,16,2,22,28,38,38,1,9,0,2,2159,2,0,2,2,1,0,0,0,0,0,0,36,25,2,0,0,8,7,6,0,76,112,0
0,32,8,11,0,19,3,12,17,0,0,3,0,4,0,2,1,0,0,1,40,38,44,46,0,11,0,2,2160,1,0,2,2,0,0,0,0,4,0,0,50,19,5,0,0,9,10,6,0,80,163,2
0,45,8,8,0,44,14,44,11,1,1,-1,0,-1,0,4,0,34,46,5,22,4,4,16,0,1,0,0,2161,0,0,2,2,0,2,0,0,40,8,0,0,8,4,0,0,3,10,10,1,77,19,2
0,36,11,11,0,48,3,45,11,0,1,0,0,0,0,4,0,32,36,4,32,0,4,4,0,7,30,0,2162,0,0,2,2,0,0,0,4,28,28,0,19,4,4,0,0,1,6,6,0,67,27,2
0,19,0,0,0,12,7,0,23,1,0,1,0,3,0,1,0,4,4,7,22,8,36,34,0,4,0,4,2163,1,0,0,0,0,0,0,0,0,0,0,38,25,6,0,0,7,0,0,0,76,104,2
0,47,10,10,4,52,14,51,9,0,0,-1,0,-1,0,4,0,40,51,4,45,0,0,0,0,1,4,0,2164,0,0,2,2,1,0,0,8,48,12,0,4,16,3,0,0,3,7,6,1,72,12,0
0,42,8,11,0,44,14,45,7,0,1,-1,0,-1,0,4,0,19,46,4,32,0,4,4,0,1,0,0,2165,0,0,2,2,0,0,0,0,48,8,0,4,0,4,0,0,16,10,6,0,73,17,2
8,40,0,0,0,42,14,44,28,1,1,-1,0,-1,0,4,0,16,40,3,32,0,0,4,0,9,12,0,2166,0,0,2,2,2,0,0,0,44,16,16,0,0,4,0,0,3,6,6,0,72,10,2
0,45,11,11,0,47,14,44,8,1,0,1,0,4,0,3,0,8,44,5,46,46,0,0,0,7,12,0,2167,1,0,2,2,2,2,0,0,38,8,0,36,22,5,0,0,14,0,0,1,76,77,2
0,40,11,11,0,51,4,54,18,0,0,0,0,0,0,3,0,25,44,4,36,8,0,4,0,9,28,0,2168,0,0,2,2,0,0,0,0,34,25,0,19,12,4,0,0,1,6,6,1,74,39,2
0,32,11,11,0,4,13,0,6,0,1,2,0,3,0,1,0,0,0,1,32,0,40,44,0,4,0,2,2169,0,0,2,2,2,0,0,0,0,0,0,40,8,6,0,0,8,5,5,0,77,120,2
0,42,8,8,0,19,14,25,5,0,1,1,0,3,0,2,0,0,25,6,32,32,0,0,0,4,0,0,2170,2,0,2,2,0,0,0,0,19,0,0,36,25,6,1,0,11,10,10,0,73,89,2
0,22,0,0,0,22,5,12,6,1,0,1,3,4,3,3,0,0,19,6,22,40,8,4,0,4,0,0,2171,0,0,2,2,0,0,0,0,0,0,0,42,16,4,1,0,12,0,0,1,77,114,2
0,30,11,11,0,16,7,16,15,0,0,2,0,3,0,1,0,0,8,7,0,32,4,0,0,9,0,2,2172,0,0,2,2,0,0,0,0,16,0,0,38,8,6,1,0,12,6,6,0,76,125,2
0,36,0,0,0,4,5,16,29,1,1,1,0,4,0,4,0,8,16,4,32,4,45,40,0,10,0,0,2173,0,0,2,2,0,0,0,0,0,0,0,38,25,5,0,0,5,0,0,1,72,99,2
25,45,11,11,0,36,12,22,3,0,1,1,0,3,0,3,0,30,34,0,28,4,25,16,0,7,25,0,2174,0,0,2,2,0,0,0,19,30,22,0,34,34,1,1,0,2,6,6,0,71,88,2
0,22,0,0,0,0,12,12,8,0,0,2,0,4,0,2,0,0,8,3,16,0,40,34,0,10,0,0,2175,1,0,2,2,1,0,0,0,0,0,0,42,4,5,0,0,5,7,6,0,78,137,1
8,36,11,11,0,34,14,36,16,1,0,0,0,1,0,2,0,30,32,6,16,0,25,22,0,11,0,0,2176,2,0,2,2,0,2,0,8,30,8,16,16,4,5,0,0,4,6,6,0,74,60,2
0,46,0,0,0,40,13,38,14,0,0,0,2,1,2,3,0,8,40,1,44,32,0,8,0,11,22,2,2177,0,0,2,2,0,0,0,0,36,8,0,25,28,3,1,0,13,6,6,1,72,53,2
8,40,11,11,4,34,13,34,20,0,1,1,0,3,0,2,0,19,28,0,28,0,25,28,0,4,8,2,2178,0,0,0,0,0,0,0,8,34,12,16,19,8,4,0,0,4,6,6,0,72,60,2
0,40,0,0,0,47,14,44,20,0,0,1,0,2,0,2,0,8,44,6,44,45,0,0,0,4,12,4,2179,0,0,2,2,0,2,0,0,40,8,0,36,8,5,1,0,14,6,6,1,75,84,2
8,36,11,11,0,34,12,34,21,1,1,-1,0,-1,0,-1,0,25,40,4,32,0,4,0,0,7,0,4,2180,0,0,2,2,0,0,0,0,36,0,0,0,4,5,1,0,3,6,6,0,72,0,2
0,46,0,0,0,52,5,49,23,0,1,-1,0,-1,0,4,0,25,52,5,42,4,0,0,0,1,12,0,2181,0,0,2,2,1,0,0,0,52,8,0,8,12,4,1,0,16,6,7,1,71,24,1
0,25,11,8,0,19,5,16,30,1,1,2,0,3,0,1,0,0,19,3,16,36,0,4,1,10,4,0,2182,0,0,0,0,1,2,0,0,0,0,0,42,0,1,0,0,12,7,10,0,73,124,1
0,25,11,11,0,0,7,8,15,1,0,3,0,4,0,0,0,4,8,0,36,8,44,49,0,10,0,2,2183,0,0,2,2,0,0,0,0,0,0,0,50,19,6,0,0,9,6,6,1,77,147,2
0,42,0,0,0,38,4,32,27,1,1,0,0,0,0,4,0,0,36,5,22,28,8,0,0,7,4,2,2184,0,0,2,2,0,2,0,0,38,12,0,25,12,6,1,0,17,6,6,0,73,35,2
0,44,11,11,0,48,5,48,5,1,0,0,0,2,0,2,0,25,44,0,46,0,8,0,0,9,38,2,2185,2,0,2,2,0,0,0,4,32,34,0,25,19,3,1,0,1,0,0,1,71,49,2
0,47,0,0,0,34,14,28,8,1,1,0,0,2,0,3,0,12,32,6,45,44,4,0,0,10,16,0,2186,0,0,2,2,0,0,0,0,32,4,0,25,22,3,0,0,14,6,6,1,75,65,2
0,34,10,10,0,28,12,8,26,0,0,3,0,4,0,0,0,4,16,0,42,0,47,53,1,11,0,1,2187,0,0,2,2,1,0,0,0,4,0,0,51,22,4,0,0,5,0,7,1,77,167,1
42,49,0,0,0,32,7,28,17,1,0,0,0,0,0,3,0,0,28,7,36,0,0,4,0,11,16,2,2188,0,0,0,0,0,0,0,38,19,19,0,8,18,6,1,1,0,6,6,0,74,37,2
0,38,0,0,0,19,7,4,23,1,1,3,0,4,0,0,0,4,4,2,42,8,48,46,0,11,0,2,2189,0,0,1,1,0,0,0,0,4,0,0,48,12,5,0,0,7,6,6,0,79,152,2
0,25,5,5,0,30,14,25,13,1,1,0,0,2,0,1,0,8,32,5,32,25,4,8,0,10,0,0,2190,0,0,2,2,0,0,0,0,12,0,0,38,12,1,0,0,11,6,6,0,75,77,2
0,42,8,8,0,53,3,48,4,1,1,-1,0,-1,0,4,0,16,48,6,44,12,0,4,0,7,8,4,2191,2,0,2,2,0,0,0,0,51,8,0,8,19,5,0,0,16,10,10,1,75,26,2
0,42,11,11,0,52,2,53,18,0,0,0,0,0,0,3,0,28,48,4,44,8,4,0,0,7,28,0,2192,2,0,2,2,0,2,0,4,42,28,0,25,0,6,1,0,1,4,4,1,74,44,2
0,38,11,0,0,42,3,38,31,0,0,0,0,0,0,4,0,22,36,3,38,28,4,0,0,2,4,0,2193,0,0,2,2,0,0,0,0,46,4,0,28,19,5,0,0,18,6,6,0,73,35,2
0,30,0,0,0,12,5,16,3,0,1,3,0,4,0,0,0,0,8,4,36,36,0,8,0,7,4,0,2194,0,0,1,1,2,0,0,0,0,0,0,44,8,4,0,0,12,0,0,0,73,135,2
0,42,11,11,36,12,7,4,11,1,1,0,0,-1,0,3,0,0,0,2,36,0,0,0,0,1,0,2,2195,0,0,0,0,0,0,0,0,8,0,42,0,12,4,0,0,20,0,0,0,75,34,2
0,28,0,0,0,28,14,12,6,0,0,3,0,4,0,0,0,0,8,3,40,8,45,48,0,7,0,0,2196,0,0,2,2,0,0,0,0,4,0,0,47,22,4,0,0,8,0,0,1,79,149,2
0,46,0,0,0,48,14,48,26,1,0,0,0,0,0,5,1,28,45,3,42,0,0,0,0,7,34,0,2197,0,0,2,2,0,0,0,8,44,34,0,4,4,3,0,0,3,0,0,0,72,30,2
0,32,0,0,0,12,13,8,11,0,0,2,0,3,0,1,0,8,4,1,28,40,8,8,0,10,0,2,2198,0,0,1,1,0,0,0,0,4,0,0,38,25,3,1,0,12,6,6,0,75,109,2
0,25,0,0,0,12,1,4,20,1,0,2,0,4,0,0,0,0,16,6,16,4,40,32,0,4,0,0,2199,0,0,0,0,0,0,0,0,4,0,0,36,12,1,0,0,6,0,0,0,74,132,2
0,28,11,0,0,8,5,12,17,1,1,3,3,3,3,-1,0,0,0,5,0,36,4,8,0,9,0,1,2200,0,0,2,2,0,0,0,0,4,0,0,42,0,3,0,0,12,6,6,0,72,155,2
0,44,0,0,0,42,7,44,30,0,0,1,1,3,1,3,0,25,44,1,40,0,25,22,0,10,0,0,2201,0,0,2,2,1,0,0,4,34,4,0,16,12,5,0,0,4,7,6,0,72,60,2
0,40,0,0,0,42,14,42,13,0,1,-1,0,-1,0,4,0,19,30,5,16,12,0,0,0,11,8,2,2202,2,0,2,2,0,0,0,0,38,8,0,8,22,1,1,0,17,4,4,0,72,12,2
0,32,11,0,0,0,13,0,27,1,0,3,0,4,0,1,0,0,8,7,22,0,34,36,0,10,0,2,2203,2,0,0,0,0,0,0,0,0,0,0,42,4,5,0,0,9,0,0,0,76,148,2
0,44,11,11,0,38,9,40,7,1,0,-1,0,-1,0,4,0,4,36,6,28,30,4,0,0,2,4,0,2204,1,0,2,2,0,0,0,0,46,0,0,22,12,6,0,0,18,0,0,0,74,35,2
0,34,0,0,0,38,11,32,24,0,1,0,0,3,0,3,0,8,32,2,42,28,4,8,0,10,4,0,2205,0,0,2,2,0,0,0,0,30,4,0,25,16,5,0,0,13,6,6,0,75,71,2
0,22,10,10,0,30,14,30,11,1,0,1,0,2,0,3,1,8,22,3,22,16,22,25,0,9,16,0,2206,2,0,0,0,0,0,0,0,16,16,16,22,19,4,0,0,16,5,5,0,75,80,2
0,45,0,0,0,52,5,52,26,0,1,0,0,-1,0,3,0,36,46,0,32,4,0,4,0,1,8,2,2207,0,0,2,2,0,0,0,0,47,12,16,12,8,3,0,0,3,6,6,1,73,33,2
0,42,10,10,0,30,2,16,4,1,1,0,0,3,0,3,0,0,28,6,22,34,0,0,0,9,0,0,2208,0,0,2,2,0,0,0,0,8,0,0,32,12,4,0,0,12,6,6,0,74,110,2
0,46,0,0,4,28,7,25,19,0,0,0,2,4,2,3,1,25,25,7,40,28,19,22,0,7,34,3,2209,0,0,2,2,0,0,0,4,28,25,16,28,8,6,1,0,3,0,0,0,72,63,2
0,50,0,0,0,48,14,50,31,1,1,0,0,0,0,4,0,38,52,6,45,4,8,8,0,7,4,0,2210,1,0,2,2,1,0,0,0,50,12,0,8,16,4,0,0,3,0,7,1,78,29,2
0,30,0,0,0,16,14,4,9,1,0,2,0,5,0,2,0,0,19,4,42,47,0,4,0,7,0,0,2211,0,0,2,2,2,0,0,0,8,0,0,47,16,1,0,0,12,6,6,1,74,127,2
0,45,8,0,4,52,14,53,18,1,0,0,0,0,0,4,0,28,52,5,44,19,0,0,0,7,12,0,2212,2,0,2,2,0,0,0,0,48,8,0,8,22,3,0,0,16,10,6,1,71,29,2
8,30,0,0,4,42,14,45,27,1,0,-1,0,0,0,4,0,25,34,6,40,0,4,4,0,7,25,0,2213,0,0,2,2,0,0,0,0,28,16,0,8,4,5,0,0,3,6,6,0,73,21,2
0,36,10,10,0,32,1,25,24,0,1,0,0,1,0,2,0,12,34,6,36,34,4,8,0,11,0,0,2214,2,0,2,2,0,0,0,0,16,8,0,28,8,4,1,0,14,6,6,0,73,49,2
36,44,8,8,0,26,5,28,15,1,1,-1,0,0,0,4,0,4,27,1,36,0,8,0,0,1,0,3,2215,2,1,0,0,0,0,0,44,4,8,0,8,2,3,0,1,0,10,10,0,75,46,2
0,32,0,0,0,19,14,8,31,0,1,2,0,3,0,2,0,0,8,3,36,38,0,4,0,11,0,0,2216,0,0,2,2,0,0,0,0,0,0,0,42,4,5,0,0,12,0,0,0,78,127,2
0,45,11,8,4,50,11,51,29,0,0,-1,0,-1,0,4,0,38,49,0,40,8,0,4,0,7,8,2,2217,2,0,2,2,1,0,0,8,54,16,16,12,19,3,0,0,3,7,10,1,74,23,0
8,47,10,10,40,4,0,8,28,0,0,-1,0,-1,0,4,0,4,12,7,36,0,8,4,0,1,0,2,2218,2,0,0,0,0,0,0,0,0,0,22,0,12,5,0,0,20,0,0,0,70,16,2
0,40,0,0,0,22,7,12,21,1,1,1,0,4,0,4,0,8,22,1,38,25,8,8,0,10,0,2,2219,0,0,2,2,0,0,0,0,8,0,0,32,0,4,0,0,12,0,0,0,74,100,2
0,40,10,10,0,32,14,22,6,1,0,1,0,2,0,3,0,12,22,4,8,30,4,19,0,11,22,0,2220,0,0,2,2,0,0,0,0,16,22,0,40,28,5,0,0,11,6,6,0,75,80,2
0,32,0,0,0,47,14,48,22,1,0,-1,0,-1,0,4,0,16,42,5,36,16,0,4,0,9,12,0,2221,0,0,2,2,1,0,0,0,38,12,0,8,28,4,0,0,16,6,7,1,72,12,2
0,47,8,11,4,55,14,55,4,0,1,-1,0,-1,0,4,0,25,49,4,45,22,4,4,0,1,8,0,2222,0,0,2,2,1,0,0,0,50,12,16,12,0,3,0,0,16,10,7,1,72,14,1
0,40,8,8,0,56,4,51,25,1,1,0,0,0,0,2,0,19,51,5,45,8,0,0,0,7,0,0,2223,0,0,2,2,0,0,0,0,47,8,16,4,16,6,0,0,16,10,10,1,72,31,2
0,46,8,0,4,53,12,47,19,0,0,-1,0,1,0,2,0,12,49,5,42,8,0,4,0,7,12,0,2224,2,0,2,2,0,0,0,0,50,12,0,12,12,6,0,0,16,10,0,1,75,37,2
0,42,8,8,0,53,14,51,11,1,0,0,0,0,0,2,0,32,50,4,32,25,0,0,0,11,19,0,2225,0,0,2,2,0,2,0,0,45,19,0,28,16,3,1,0,17,10,10,0,74,48,2
0,44,11,11,0,40,2,38,19,1,1,0,0,0,0,3,0,8,36,5,36,16,8,0,0,9,4,0,2226,0,0,2,2,0,2,0,0,44,4,0,22,4,5,0,0,18,0,0,0,73,41,2
0,32,0,0,0,12,12,4,27,1,0,1,0,4,0,3,0,0,0,5,16,8,32,32,0,10,0,0,2227,0,0,2,2,0,0,0,0,8,0,0,40,19,5,0,0,5,0,0,0,78,112,2
0,28,0,0,0,19,12,0,5,0,0,3,1,3,1,0,0,0,0,7,38,8,44,40,0,11,0,2,2228,0,0,2,2,2,0,0,0,0,0,0,48,22,4,0,0,5,0,0,1,74,171,2
0,46,0,0,0,40,14,36,22,0,1,1,0,4,0,2,0,0,36,6,46,36,0,0,0,9,0,0,2229,0,0,2,2,2,0,0,0,28,0,0,44,28,4,1,0,11,5,5,1,75,89,2
0,25,0,0,0,12,5,4,17,1,1,2,0,4,0,1,0,8,4,4,28,0,38,40,1,11,0,0,2230,1,0,2,2,0,2,0,0,0,0,0,38,4,6,0,0,8,0,0,0,77,125,2
0,38,0,0,0,32,7,34,8,0,0,1,0,4,0,4,0,22,32,4,28,28,4,8,0,11,0,0,2231,0,0,2,2,2,0,0,0,28,0,0,25,28,4,0,0,15,6,6,1,76,69,2
0,47,0,0,44,8,7,12,8,0,1,0,0,2,0,2,0,0,4,7,48,0,0,8,0,7,0,1,2232,0,0,0,0,0,0,0,0,4,0,36,8,16,2,0,0,20,0,0,0,70,49,2
0,44,8,11,0,45,5,34,8,1,0,0,0,4,0,4,0,12,38,6,32,38,4,0,0,9,0,0,2233,2,0,2,2,1,0,0,0,28,8,0,28,25,6,0,0,15,10,7,1,73,72,1
0,34,0,0,0,32,5,22,19,0,1,1,0,4,0,3,0,8,28,5,40,36,12,22,0,9,22,0,2234,2,1,2,2,2,0,0,0,16,16,0,38,8,3,0,0,12,0,0,1,77,100,2
0,38,0,0,0,28,7,19,12,1,0,1,0,5,0,2,0,4,8,7,22,0,34,40,0,7,0,1,2235,0,0,2,2,0,0,0,0,4,0,0,36,28,6,0,0,5,0,0,0,75,128,2
0,38,8,0,0,25,14,28,17,0,1,2,0,3,0,1,0,0,19,5,28,34,0,0,0,4,0,0,2236,0,0,2,2,2,0,0,0,0,0,0,40,12,5,0,0,12,10,6,0,76,121,2
0,47,0,0,0,40,13,36,19,1,1,0,0,0,0,3,0,36,38,2,42,0,28,25,0,11,8,2,2237,0,0,2,2,0,0,0,8,38,16,0,28,8,4,0,0,4,6,6,0,72,66,2
0,40,11,11,0,28,2,25,14,1,0,0,0,1,0,1,0,4,32,5,0,40,4,0,1,4,0,0,2238,0,0,2,2,0,0,0,0,8,0,0,40,34,3,1,0,10,5,5,1,76,87,2
0,38,0,0,0,38,7,36,13,1,0,0,0,-1,0,3,0,8,38,3,36,16,0,4,0,7,8,0,2239,0,0,2,2,1,2,0,0,30,0,0,16,8,5,0,0,17,7,6,0,70,36,2
0,49,0,0,0,46,11,47,11,1,0,0,0,1,0,3,0,19,42,6,46,32,0,0,0,1,12,0,2240,0,0,2,2,0,0,0,0,46,16,0,28,22,2,0,0,17,6,6,1,76,44,2
0,42,8,8,0,32,7,28,27,0,1,1,0,3,0,3,0,4,30,3,32,25,0,8,0,9,4,0,2241,2,0,2,2,0,2,0,0,28,4,0,28,4,5,0,0,13,10,10,0,73,76,2
0,42,7,11,0,44,4,45,10,1,0,-1,0,0,0,3,0,8,44,3,32,0,8,0,0,1,8,0,2242,0,0,2,2,0,2,0,0,40,4,16,0,4,6,0,0,16,8,0,0,71,4,2
0,30,8,0,0,28,0,19,8,1,1,3,0,4,0,1,0,0,8,6,16,40,0,8,0,4,0,0,2243,0,0,2,2,0,0,0,0,4,0,0,46,8,3,0,0,12,10,0,0,74,144,2
0,45,0,0,0,50,11,53,14,1,0,0,0,-1,0,3,0,30,46,6,32,0,8,4,0,1,28,0,2244,0,0,2,2,0,0,0,0,32,25,0,19,8,3,0,0,1,6,6,1,74,38,2
0,44,11,11,0,38,14,30,16,1,0,-1,0,1,0,2,0,0,30,5,32,28,0,8,0,11,4,0,2245,2,0,2,2,0,2,0,0,32,4,0,19,0,5,0,0,17,6,6,0,74,36,2
0,28,11,11,0,16,5,22,21,1,0,1,0,3,0,2,0,8,19,5,56,34,4,0,0,9,0,0,2246,0,0,0,0,0,0,0,0,4,0,0,36,16,3,0,0,12,6,6,0,75,107,2
0,32,0,0,0,12,7,4,26,1,0,3,0,5,0,2,0,0,8,0,38,4,40,42,1,10,0,2,2247,0,0,2,2,0,0,0,0,4,0,0,45,8,4,1,0,8,0,0,0,78,155,2
0,38,10,10,0,25,5,25,23,1,0,1,0,3,0,2,0,0,28,2,16,34,4,0,2,11,4,2,2248,2,0,2,2,0,2,0,0,22,8,0,32,19,2,0,0,15,0,0,0,73,79,2
0,28,4,4,0,12,14,16,19,1,1,2,0,4,0,3,0,0,16,4,47,0,38,28,0,9,0,0,2249,2,0,1,1,0,0,0,0,0,0,0,34,16,6,0,0,7,6,6,0,75,126,2
38,40,0,0,0,28,7,28,23,0,1,0,0,-1,0,3,0,28,28,0,42,0,0,0,0,1,12,2,2250,0,0,0,0,0,0,0,42,38,16,0,8,2,6,0,1,0,6,6,0,75,38,2
