PTHA,PSTA,PLEB,PREB,PKAC,PACC,PHED,PSPD,PPOE,PBRE,PEYE,PFSH,PLSH,PMSH,PRSH,PSSH,RATH,PCTH,PAGI,PSKI,PINJ,PTAK,PPBK,PRBK,PNEK,PFMK,PBTK,PHCL,SPSL,HELM,PHAN,PLHN,PRHN,PSLO,PTTO,PLFP,PTHP,PJMP,PCAR,PKPR,PSTR,PAWR,PDIS,PVIS,PFJS,PPOS,PLWS,PRWS,MRCT,PHGT,PWGT,PSLT
0,34,0,0,0,22,5,22,15,1,0,1,0,3,0,1,0,0,30,4,36,28,4,0,0,7,0,0,721,2,0,2,2,0,0,0,0,8,0,0,32,12,5,0,0,12,0,0,0,73,87,2
0,44,8,8,0,40,14,32,14,1,0,0,0,2,0,2,0,8,25,6,42,19,0,0,0,10,4,0,722,2,0,2,2,2,0,0,0,36,8,0,25,12,0,0,0,15,10,10,0,72,59,2
0,46,11,11,0,48,5,49,20,0,0,-1,0,-1,0,5,0,16,46,5,44,4,4,0,0,9,4,0,723,0,0,2,2,1,0,0,0,47,12,0,4,12,4,1,0,16,6,6,1,75,14,1
0,36,0,0,0,19,1,0,26,0,0,4,0,5,0,-1,0,0,4,5,48,4,46,40,0,7,0,2,724,2,0,2,2,0,0,0,0,4,0,0,50,28,0,1,0,9,6,6,1,74,149,2
0,38,11,11,0,36,12,38,12,1,1,0,0,2,0,2,0,30,34,6,36,0,0,8,0,11,12,0,725,0,0,2,2,2,0,0,0,22,22,0,16,8,5,1,0,1,6,6,0,71,41,2
0,46,11,0,0,54,4,57,26,1,0,-1,0,-1,0,5,0,19,52,5,47,12,0,0,0,9,0,0,726,0,0,2,2,0,0,0,0,48,4,0,4,22,2,1,0,16,6,6,1,72,11,2
0,34,11,11,0,38,5,38,12,0,1,0,0,1,0,3,0,22,34,6,34,4,0,4,0,11,12,0,727,0,0,2,2,0,0,0,0,16,22,0,16,4,5,0,0,1,6,6,0,71,40,2
0,44,0,0,0,36,3,36,22,1,1,1,0,3,0,1,0,8,34,5,44,36,0,4,1,10,12,0,728,0,0,2,2,0,0,0,0,28,12,0,36,8,1,1,0,14,0,0,1,72,71,2
45,49,6,6,0,36,2,38,20,1,1,0,0,1,0,3,0,4,38,4,48,0,0,0,0,1,12,0,729,0,0,0,0,0,0,0,49,22,22,0,12,30,4,0,1,0,9,9,1,74,46,2
0,42,0,0,0,4,1,0,18,1,0,3,0,4,0,0,0,4,16,5,36,0,38,36,0,10,0,2,730,2,0,2,2,0,0,0,0,0,0,0,40,19,5,0,0,8,6,6,0,77,127,2
0,30,8,8,0,4,5,19,16,1,0,1,1,3,1,1,0,0,19,6,46,38,0,0,0,7,0,0,731,1,0,2,2,0,0,0,0,8,0,0,36,12,1,1,0,12,10,10,0,76,107,2
0,30,0,0,0,16,3,12,10,0,0,3,0,3,0,1,0,8,0,5,30,8,22,36,1,9,0,4,732,1,0,0,0,2,0,0,0,0,0,0,38,0,3,0,0,5,0,0,0,77,124,2
32,40,0,0,0,32,2,30,20,1,1,0,0,1,0,3,0,28,36,5,47,0,0,8,0,9,16,0,733,0,0,0,0,0,0,0,38,40,19,0,12,4,6,0,1,0,5,5,0,72,35,2
0,28,0,0,0,44,14,42,13,1,1,-1,0,0,0,4,0,28,34,5,38,8,0,8,0,1,12,0,734,1,0,2,2,0,0,0,0,45,8,4,4,16,3,0,0,3,6,6,0,71,14,2
0,40,11,11,0,38,12,40,22,1,1,0,0,2,0,2,0,16,38,5,47,30,0,8,0,7,0,0,735,0,0,2,2,1,0,0,0,32,0,0,28,16,5,0,0,15,0,0,1,74,65,0
0,36,0,0,0,0,12,4,7,0,0,3,0,4,0,0,0,0,4,3,38,0,32,34,1,11,0,0,736,2,0,2,2,2,0,0,0,0,0,0,44,8,6,0,0,8,6,6,0,77,145,2
8,36,11,0,0,38,3,44,12,1,1,0,0,1,0,3,0,28,36,6,40,4,12,0,0,1,4,0,737,0,0,2,2,1,0,0,0,32,12,0,12,19,3,1,0,3,0,0,0,70,28,0
0,34,7,11,0,38,14,30,15,0,1,0,0,0,0,4,0,0,28,5,36,25,4,8,0,9,4,0,738,2,0,2,2,0,2,0,0,12,0,0,30,22,5,0,0,10,8,0,0,76,52,2
0,46,11,0,4,52,1,55,22,0,0,-1,0,0,0,4,0,40,45,5,50,0,0,4,0,7,8,0,739,0,0,2,2,0,0,0,0,46,12,0,12,8,4,1,0,3,6,6,1,76,45,2
0,30,6,6,0,19,7,12,22,0,0,3,0,4,0,0,0,0,8,7,44,0,46,46,1,4,0,2,740,1,0,2,2,0,0,0,0,8,0,0,44,19,5,1,0,6,9,9,1,75,128,2
0,34,11,11,0,28,5,22,13,1,0,-1,0,0,0,4,0,16,28,4,44,0,4,16,0,11,16,0,741,0,0,2,2,1,0,0,0,34,22,0,19,8,2,0,0,2,7,0,0,77,49,0
0,32,0,0,0,12,12,0,19,0,1,3,0,3,0,1,0,4,4,0,34,0,45,42,0,9,0,1,742,1,0,2,2,0,0,0,0,0,0,0,44,22,6,0,0,5,0,0,1,78,128,2
0,52,11,11,4,58,2,59,31,0,1,-1,0,-1,0,5,0,22,53,6,48,4,0,0,0,7,4,0,743,0,0,2,2,1,0,0,0,50,8,0,4,16,3,1,0,16,0,7,1,73,21,0
0,42,10,10,0,38,14,38,26,0,0,0,0,2,0,2,0,4,36,4,48,32,8,0,1,9,12,0,744,1,0,2,2,1,0,0,0,12,4,0,30,19,1,1,0,14,6,6,1,77,77,1
0,30,0,0,0,16,12,16,17,0,0,2,0,5,0,-1,0,0,19,6,36,34,0,0,0,9,0,0,745,1,0,2,2,0,2,0,0,16,0,0,45,16,4,0,0,12,6,6,1,73,149,2
0,44,0,0,0,30,14,38,16,0,0,0,0,1,0,3,0,12,34,6,45,28,4,8,0,7,16,0,746,0,0,2,2,0,0,0,0,38,4,0,19,19,1,1,0,17,6,6,0,72,43,2
0,34,4,4,0,4,7,0,10,0,0,3,0,4,0,0,0,0,12,1,38,0,28,40,0,4,0,2,747,0,0,1,1,0,0,0,0,0,0,0,36,16,3,1,0,8,0,0,0,76,126,2
0,45,0,0,0,48,14,46,29,1,1,0,0,2,0,2,0,12,44,3,52,49,4,4,0,9,25,0,748,2,0,2,2,0,0,0,0,19,16,0,38,19,2,1,0,14,6,6,1,74,73,2
0,46,0,0,0,36,2,42,16,1,0,-1,0,0,0,4,0,16,44,6,49,25,4,0,0,1,12,0,749,2,0,2,2,0,0,0,0,44,8,0,16,0,3,1,0,18,6,6,0,72,30,2
0,22,2,2,0,8,1,4,16,1,1,3,0,3,0,1,0,0,16,6,38,4,40,38,0,11,0,0,750,0,0,2,2,0,0,0,0,4,0,0,38,12,0,0,0,8,6,6,0,75,111,2
0,32,0,0,0,8,14,16,12,0,0,3,0,4,0,0,0,4,8,6,16,8,32,34,0,10,0,0,751,1,0,2,2,0,0,0,0,8,0,0,40,19,0,0,0,8,0,0,0,75,132,2
0,19,8,11,0,19,7,4,15,0,1,3,0,4,0,0,0,0,12,1,36,0,34,44,0,11,0,2,752,0,0,2,2,2,0,0,0,0,0,0,34,28,5,0,0,6,10,0,0,76,125,2
0,38,11,0,0,34,14,38,19,0,0,1,0,3,0,1,0,12,28,6,45,32,0,0,0,10,0,0,753,0,0,2,2,0,0,0,0,32,0,0,34,12,0,0,0,10,0,0,1,75,99,2
0,49,11,0,0,38,7,38,17,1,0,0,0,2,0,2,0,34,34,1,46,19,22,25,0,4,25,2,754,0,0,2,2,0,0,0,0,42,19,0,44,22,4,0,0,4,5,5,1,74,70,2
0,30,0,0,0,4,5,4,17,0,1,3,0,4,0,0,0,4,8,3,42,0,38,40,0,9,0,0,755,0,0,2,2,0,0,0,0,0,0,0,44,22,6,0,0,8,0,0,0,77,134,2
0,34,0,0,0,40,14,34,16,1,1,0,0,1,0,3,0,8,25,3,46,19,0,0,0,9,0,0,756,1,0,2,2,0,0,0,0,28,12,0,22,0,4,0,0,15,0,0,0,75,59,2
0,40,0,0,0,32,3,34,17,0,0,0,0,2,0,2,0,4,25,4,45,38,8,4,0,11,0,0,757,2,0,2,2,1,0,0,0,16,8,0,28,16,1,0,0,14,0,0,0,73,56,1
0,40,0,0,0,40,14,42,20,1,1,0,0,1,0,3,0,25,45,5,47,22,0,0,0,11,0,0,758,0,0,2,2,0,0,0,0,38,8,0,22,16,2,0,0,18,0,0,0,69,19,2
0,42,8,0,0,48,5,45,20,0,1,-1,0,0,0,4,0,30,40,7,51,0,4,0,0,7,8,1,759,2,0,2,2,1,2,0,8,47,12,0,8,8,0,0,0,3,10,7,1,76,41,2
0,36,0,0,0,19,3,22,16,1,1,1,0,4,0,0,0,8,28,4,38,25,4,0,0,4,0,0,760,0,0,2,2,1,0,0,0,4,0,0,32,22,3,0,0,12,7,6,0,74,110,1
4,28,8,8,0,36,14,45,13,1,0,-1,0,-1,0,5,0,22,42,4,28,8,4,8,0,1,12,3,761,2,0,2,2,1,0,0,0,42,12,4,4,4,4,1,0,3,10,10,0,76,24,2
0,40,8,8,0,48,14,40,20,0,0,-1,0,0,0,4,0,34,42,5,48,0,0,8,0,9,22,3,762,2,0,2,2,0,0,0,0,53,22,0,19,8,0,0,0,3,10,10,1,79,59,2
36,38,11,8,0,28,1,19,14,0,1,-1,0,0,0,4,0,4,12,6,40,0,4,0,0,7,12,0,763,0,0,0,0,1,0,0,38,8,12,0,8,12,1,0,1,0,7,10,0,75,33,0
0,44,0,0,0,36,3,30,21,0,1,0,0,2,0,2,0,12,25,4,47,44,0,8,0,10,8,1,764,2,0,2,2,0,0,0,0,22,0,0,40,22,5,0,0,10,6,6,1,77,84,2
0,42,8,11,0,45,13,40,22,1,1,0,0,2,0,2,0,16,36,7,47,38,8,19,0,11,16,2,765,2,0,2,2,0,2,0,0,30,8,0,30,19,5,0,0,15,10,0,1,73,59,2
0,50,11,11,0,45,4,45,28,1,1,1,0,3,0,1,0,25,45,6,47,44,0,4,0,7,25,0,766,0,0,2,2,2,0,0,0,30,16,0,36,30,4,0,0,14,6,6,1,72,82,2
0,38,8,8,0,12,7,0,13,0,0,3,0,4,0,0,0,0,0,7,40,0,30,32,0,11,0,2,767,0,0,2,2,0,0,0,0,4,0,0,36,8,4,0,0,6,10,10,0,77,155,2
0,28,0,0,0,8,14,0,13,1,0,1,0,3,0,1,0,0,12,3,34,34,4,0,0,10,0,0,768,0,0,2,2,1,0,0,0,0,0,0,36,16,1,1,0,12,6,6,0,76,106,1
0,42,0,0,0,42,7,40,20,1,0,0,0,2,0,2,0,30,38,0,47,8,22,22,0,7,8,4,769,1,0,0,0,0,2,0,0,38,12,4,28,0,3,1,0,4,6,6,0,77,88,2
0,42,0,0,0,34,14,32,14,1,1,0,0,1,0,3,0,8,34,4,40,28,4,0,0,9,4,0,770,2,0,2,2,0,2,0,0,32,12,0,25,4,4,0,0,17,6,6,0,73,39,2
0,38,8,8,0,46,14,47,23,0,1,-1,0,0,0,4,0,25,45,3,46,19,4,8,0,1,12,0,771,0,0,2,2,0,2,0,0,45,4,0,19,4,5,1,0,18,10,10,1,70,21,2
0,44,0,0,0,36,3,42,15,0,1,0,0,2,0,2,0,8,40,4,45,4,4,0,0,1,28,0,772,0,0,2,2,0,0,0,4,22,28,0,19,0,2,1,0,1,6,6,0,69,43,2
0,47,8,0,4,44,0,42,24,1,0,0,0,2,0,2,0,42,38,4,44,12,25,32,0,7,12,0,773,0,0,2,2,0,0,0,8,42,16,4,25,19,5,1,0,4,10,6,1,75,71,2
0,45,8,8,0,53,12,49,24,0,0,0,2,1,2,3,0,30,48,3,44,8,4,0,0,7,42,0,774,0,0,2,2,0,2,0,0,36,40,0,25,8,1,1,0,1,10,10,1,71,40,2
0,45,8,11,4,48,12,45,17,0,1,-1,0,-1,0,5,0,19,44,4,46,12,8,0,0,1,4,0,775,2,0,2,2,0,0,0,0,49,8,0,4,25,0,0,0,16,10,6,0,73,13,2
0,45,11,0,0,22,7,25,14,0,1,0,0,3,0,1,0,0,22,0,40,36,19,12,0,11,0,2,776,0,0,1,1,1,0,0,0,8,0,0,30,19,0,1,0,10,0,0,0,75,96,1
44,44,0,0,4,46,3,40,20,1,0,-1,0,0,0,4,1,12,40,6,46,28,4,0,0,2,8,0,777,1,0,2,2,0,0,0,45,46,0,4,16,0,6,0,0,16,6,6,0,74,27,2
0,42,11,0,0,38,12,36,24,1,1,0,0,2,0,2,0,16,34,6,48,36,0,0,0,11,16,0,778,2,0,2,2,1,0,0,0,34,0,0,38,19,3,0,0,11,0,0,1,78,92,1
0,38,0,0,0,4,5,4,14,0,1,3,0,3,0,1,0,4,8,4,36,4,44,38,0,10,0,0,779,0,0,2,2,2,0,0,0,0,0,0,40,12,3,0,0,9,6,6,0,76,119,2
0,40,8,8,0,36,11,36,15,0,1,0,0,3,0,1,0,0,22,2,42,30,4,0,0,10,0,2,780,0,0,2,2,2,0,0,0,0,0,0,32,12,4,0,0,10,10,10,0,75,84,2
0,42,0,0,0,40,11,32,15,1,0,0,0,3,0,1,0,16,34,3,44,22,0,8,0,7,0,0,781,2,0,2,2,2,0,0,0,25,12,0,25,8,4,0,0,15,6,6,0,71,62,2
0,32,0,0,0,38,14,36,15,0,0,0,0,2,0,2,0,22,34,4,40,0,0,0,0,11,28,0,782,0,0,2,2,0,0,0,0,30,25,0,28,12,5,0,0,1,0,0,0,71,49,2
0,38,11,0,0,44,12,48,19,1,0,0,0,1,0,3,0,12,45,3,40,0,8,0,0,7,28,3,783,1,0,2,2,0,0,0,0,28,28,0,22,8,2,0,0,1,6,6,0,72,42,2
0,32,0,0,0,0,11,0,17,0,1,4,0,5,0,-1,0,4,0,3,42,0,36,45,1,11,0,0,784,0,0,1,1,2,0,0,0,0,0,0,46,12,5,0,0,7,6,6,0,74,160,2
44,42,10,10,0,19,7,12,24,0,1,0,2,1,2,3,0,0,22,0,44,8,8,8,0,7,8,3,785,2,0,0,0,0,0,0,48,12,8,0,12,19,5,0,1,0,0,0,1,73,46,2
0,28,11,0,0,28,14,12,13,0,1,0,0,2,0,2,0,19,12,6,44,0,16,12,0,10,16,0,786,2,0,2,2,1,0,0,0,16,16,0,22,16,5,0,0,2,6,6,0,76,77,1
0,45,0,0,0,38,7,36,20,0,0,0,0,2,0,2,0,16,30,2,45,34,4,0,1,4,8,1,787,2,0,2,2,0,0,0,0,12,0,0,32,16,3,0,0,14,6,6,0,74,72,2
0,38,11,11,0,40,4,42,19,1,1,0,0,2,0,2,0,16,38,2,46,25,0,0,0,9,8,2,788,0,0,2,2,1,0,0,0,40,8,0,22,4,4,0,0,13,6,6,0,74,65,1
0,28,0,0,0,28,7,16,27,0,1,4,0,5,0,-1,0,0,12,7,44,4,49,48,0,11,0,2,789,0,0,2,2,0,0,0,0,4,0,0,50,30,3,0,0,9,0,0,1,74,170,2
38,46,8,11,0,25,14,25,15,0,0,-1,0,0,0,4,0,4,25,6,47,0,0,0,0,1,8,0,790,1,0,0,0,0,0,0,42,16,16,0,8,8,3,0,1,0,10,6,0,74,35,2
0,32,0,0,0,12,11,0,16,1,1,4,0,5,0,-1,0,0,4,6,40,0,36,36,0,11,0,0,791,0,0,2,2,0,0,0,0,0,0,0,44,12,2,0,0,6,5,5,0,74,136,2
0,28,0,0,0,28,13,4,24,0,1,3,0,4,0,0,0,0,12,2,45,22,40,44,0,11,0,2,792,0,0,2,2,2,0,0,0,4,0,0,47,12,4,0,0,8,0,0,1,78,143,2
0,30,0,0,0,36,7,25,9,1,0,0,0,2,0,2,0,0,28,1,42,19,0,4,0,9,0,2,793,0,0,2,2,0,0,0,0,0,0,0,28,25,2,0,0,11,6,6,0,75,65,2
0,40,0,0,0,38,7,38,12,0,1,0,0,0,0,4,0,0,30,7,50,32,0,8,0,9,0,4,794,0,0,2,2,0,0,0,0,36,0,0,30,16,1,0,0,11,5,5,1,75,40,2
0,38,8,8,0,40,14,42,13,1,1,-1,0,0,0,4,0,8,42,5,34,25,0,0,0,7,0,3,795,2,0,2,2,0,0,0,0,36,8,0,16,19,2,1,0,18,10,10,0,72,30,2
0,44,6,0,0,51,14,47,20,1,0,-1,0,0,0,4,0,19,46,4,46,12,8,0,0,9,4,0,796,0,0,2,2,1,0,0,0,46,12,4,4,19,2,0,0,16,9,7,1,71,22,2
0,44,0,0,0,40,5,44,16,1,1,0,0,1,0,3,0,30,44,6,47,0,4,4,0,11,30,0,797,2,0,2,2,1,0,0,0,22,30,0,25,4,1,0,0,1,0,0,1,70,31,1
0,40,0,0,0,4,2,16,8,1,1,1,1,3,1,1,0,4,19,5,36,19,0,0,0,10,0,0,798,0,0,2,2,0,0,0,0,0,0,0,30,25,3,0,0,12,6,6,0,74,104,2
0,40,0,0,0,46,5,45,14,1,1,0,0,2,0,2,0,19,45,4,42,0,0,0,0,7,0,0,799,0,0,2,2,0,0,0,0,42,4,0,4,16,2,0,0,16,6,6,0,68,26,2
0,22,10,10,0,25,12,19,24,1,1,3,0,4,0,0,0,4,0,7,44,19,46,44,0,4,0,2,800,1,0,2,2,0,0,0,0,8,0,0,47,19,2,0,0,8,6,6,1,76,144,2
0,40,0,0,4,36,5,47,16,0,1,-1,0,0,0,4,0,16,44,5,46,0,0,4,0,9,0,0,801,0,0,2,2,0,0,0,0,46,0,0,0,8,2,0,0,16,6,6,0,69,10,2
0,45,8,0,0,45,3,40,21,0,1,0,0,1,0,3,0,19,38,6,44,19,4,8,0,9,0,0,802,0,0,2,2,0,0,0,0,44,12,0,16,0,4,0,0,18,10,0,0,74,52,2
0,45,8,8,0,42,5,36,24,0,0,1,0,3,0,1,0,8,38,4,48,40,16,12,1,10,25,0,803,2,0,2,2,2,0,0,0,34,22,0,36,8,6,1,0,14,10,10,1,70,68,2
0,22,0,0,0,38,5,38,6,0,0,0,0,1,0,3,0,4,32,3,19,16,0,8,0,7,0,4,804,2,0,0,0,2,0,0,0,32,0,0,12,19,4,0,0,17,6,6,0,72,36,2
0,19,11,0,0,19,1,25,13,0,0,0,0,2,0,2,0,19,19,6,25,25,0,0,0,9,8,0,805,0,0,2,2,0,0,0,0,4,12,0,19,19,4,0,0,13,0,0,0,73,58,2
0,42,11,11,0,40,14,36,26,0,1,0,0,1,0,3,0,16,40,5,46,44,8,0,0,7,16,0,806,0,0,2,2,0,0,0,0,30,25,0,36,8,1,0,0,15,0,0,1,78,77,2
0,32,10,10,0,16,2,8,14,1,1,4,0,5,0,-1,0,0,16,1,38,4,36,38,0,4,0,3,807,1,0,0,0,0,0,0,0,0,0,0,36,4,4,0,0,6,0,0,0,74,137,2
0,45,11,11,0,48,2,48,23,1,0,0,0,1,0,3,0,28,46,5,47,25,0,0,0,7,12,0,808,2,0,2,2,0,2,0,0,47,4,0,19,16,0,1,0,18,6,6,1,70,30,2
0,46,10,10,40,0,7,12,16,0,0,0,0,0,0,4,0,8,0,7,47,8,4,0,0,1,0,2,809,1,0,0,0,1,0,0,0,4,0,44,0,4,6,0,0,20,0,0,0,75,38,2
0,25,4,4,0,12,7,4,6,1,1,3,0,3,0,1,0,0,4,7,40,0,34,38,1,10,0,2,810,2,0,0,0,2,0,0,0,0,0,0,42,25,1,0,0,5,6,6,0,77,117,2
0,40,0,0,0,30,1,16,16,0,0,0,3,2,3,2,0,0,28,4,45,32,8,0,1,11,8,0,811,0,0,2,2,2,0,0,0,22,0,0,30,22,6,0,0,10,6,6,0,75,78,2
0,48,8,8,0,50,14,47,24,1,0,0,0,1,0,3,0,22,45,6,49,30,4,0,0,9,12,0,812,2,0,2,2,0,0,0,0,47,16,0,28,19,4,0,0,17,10,10,1,75,56,2
0,38,0,0,0,34,2,34,12,1,0,0,0,1,0,3,0,25,28,6,40,25,0,8,0,11,0,0,813,0,0,2,2,1,0,0,0,0,0,0,28,16,1,0,0,13,0,0,0,77,66,1
0,32,11,0,4,46,14,50,24,0,0,-1,0,0,0,4,0,25,45,3,44,28,0,0,0,2,4,0,814,0,0,2,2,0,0,0,0,44,8,0,16,22,2,0,0,16,6,6,1,72,22,2
0,38,3,3,0,22,13,19,12,0,1,3,0,2,0,2,0,0,19,1,47,0,30,28,1,10,0,4,815,0,0,2,2,2,0,0,0,0,0,0,38,4,5,0,0,5,0,0,0,80,107,2
4,36,11,11,4,46,4,47,8,0,1,-1,0,0,0,4,0,25,34,4,45,0,0,0,0,2,25,0,816,2,0,2,2,0,0,0,4,30,16,0,8,0,4,1,0,3,6,6,0,73,23,2
0,40,8,11,0,53,5,51,26,0,0,-1,0,0,0,4,0,36,47,5,45,8,0,12,0,7,8,1,817,0,0,2,2,0,0,0,8,53,16,0,12,8,5,0,0,3,10,6,1,73,23,2
0,34,11,0,4,45,4,48,14,0,1,-1,0,0,0,4,0,19,45,4,45,22,0,4,0,1,8,0,818,0,0,2,2,0,0,0,0,38,12,4,8,19,6,1,0,16,6,6,1,71,21,2
0,50,11,0,0,8,4,4,14,0,1,4,0,5,0,-1,0,0,16,2,48,4,38,48,0,11,0,0,819,0,0,2,2,0,0,0,0,4,0,0,48,30,5,0,0,9,4,4,1,77,166,2
0,36,0,0,0,22,2,19,14,0,1,1,0,3,0,1,0,4,22,4,38,28,0,0,0,4,0,0,820,0,0,2,2,0,0,0,0,0,0,0,32,4,1,0,0,12,0,0,0,74,93,2
0,42,0,0,0,32,5,32,14,1,0,0,0,3,0,1,0,0,22,7,40,32,0,8,0,7,0,0,821,2,0,2,2,1,0,0,0,0,0,0,32,25,6,0,0,10,0,0,0,75,85,0
0,38,0,0,0,52,5,46,19,1,1,-1,0,0,0,4,1,16,47,5,44,0,8,0,0,7,34,0,822,0,0,2,2,0,0,0,0,40,30,4,4,16,4,0,0,16,6,6,0,70,18,2
0,34,8,11,0,46,14,49,22,0,1,0,0,0,0,4,0,38,48,5,45,8,0,4,0,7,4,0,823,0,0,2,2,0,0,0,4,42,8,0,8,4,6,0,0,3,10,6,1,73,32,2
0,34,0,0,0,0,7,0,17,1,1,3,0,4,0,0,0,4,8,2,42,8,42,38,1,9,0,2,824,2,0,2,2,2,0,0,0,0,0,0,44,16,6,1,0,7,0,0,0,75,135,2
0,36,8,8,0,42,3,45,13,1,0,-1,0,-1,0,5,0,30,42,3,25,0,0,8,0,7,12,0,825,0,0,2,2,0,0,0,0,44,8,0,4,4,5,0,0,3,10,10,0,71,4,2
0,40,0,0,0,40,14,36,15,0,1,-1,0,0,0,4,0,4,30,6,34,25,8,4,0,1,4,0,826,2,0,2,2,0,0,0,0,38,8,0,12,16,4,0,0,18,6,6,0,70,15,2
42,38,10,10,0,25,13,19,20,1,0,-1,0,0,0,4,0,0,22,1,36,8,0,0,0,7,8,2,827,0,0,0,0,0,0,0,45,22,19,0,8,19,1,0,1,0,3,0,1,73,24,2
0,59,0,0,38,4,7,0,9,1,1,0,0,0,0,4,0,0,0,0,28,4,8,0,0,2,0,2,828,2,0,0,0,1,0,0,0,0,0,47,4,22,5,0,0,19,6,7,0,71,25,2
0,38,11,0,0,44,2,42,12,1,0,0,1,2,1,2,0,22,40,3,40,8,4,8,0,7,12,0,829,1,0,2,2,0,0,0,4,16,22,0,16,0,3,0,0,1,0,0,0,71,49,2
0,42,11,11,0,30,3,16,17,1,0,1,0,3,0,1,0,0,12,5,45,36,0,4,0,9,0,1,830,0,0,2,2,0,0,0,0,4,0,0,38,16,1,0,0,12,6,6,0,75,102,2
0,47,0,0,4,56,4,53,24,1,1,-1,0,0,0,4,0,25,53,3,49,12,0,0,0,7,12,0,831,0,0,2,2,0,0,0,0,48,8,4,8,16,1,0,0,16,6,6,1,71,20,2
0,32,0,0,0,40,14,38,12,1,1,0,0,2,0,2,0,12,34,6,36,0,0,8,0,1,12,0,832,0,0,2,2,1,0,0,4,12,22,0,16,8,3,0,0,1,6,6,0,71,49,1
0,40,0,0,0,25,5,28,13,1,0,0,0,1,0,3,0,28,25,5,42,0,8,19,0,1,19,0,833,0,0,1,1,1,0,0,4,30,16,0,16,0,4,0,0,2,5,5,0,74,58,1
0,32,11,11,0,16,7,4,18,0,0,3,0,4,0,0,0,0,16,7,47,4,40,42,0,10,0,0,834,0,0,2,2,0,0,0,0,8,0,0,45,12,4,0,0,5,6,6,0,75,137,2
0,34,0,0,0,42,14,42,9,0,1,0,0,1,0,3,0,19,44,3,34,16,4,4,0,1,0,0,835,0,0,2,2,0,0,0,0,0,0,0,12,16,4,1,0,16,6,6,0,70,35,2
0,22,0,0,0,22,4,16,15,1,0,1,0,4,0,0,0,0,22,7,40,34,8,0,0,4,4,2,836,0,0,0,0,2,2,0,0,0,0,0,42,8,1,0,0,12,4,4,0,73,124,2
0,46,0,0,0,50,14,48,22,1,0,0,0,1,0,3,0,28,47,3,47,22,0,0,0,7,12,0,837,1,0,2,2,0,2,0,0,46,12,0,25,12,0,0,0,17,0,0,1,71,28,2
0,22,10,10,0,8,7,0,15,0,0,3,0,4,0,0,0,4,12,7,42,4,40,44,0,7,0,2,838,0,0,2,2,0,0,0,0,4,0,0,34,19,5,0,0,6,5,5,0,76,120,2
38,42,0,0,0,30,14,34,17,1,0,0,0,1,0,3,0,22,28,4,46,0,0,0,0,9,12,0,839,0,0,0,0,1,0,0,46,19,19,0,19,4,3,0,4,0,3,7,1,74,50,1
0,38,11,0,0,30,14,34,22,1,1,0,0,2,0,2,0,12,32,3,46,34,4,0,0,9,0,0,840,1,0,2,2,0,0,0,0,25,8,0,30,4,4,0,0,15,6,6,0,76,78,2
0,32,0,0,0,28,14,25,7,0,1,0,0,2,0,2,0,0,28,6,34,30,4,0,0,9,0,0,841,2,0,0,0,1,0,0,0,0,0,0,32,16,3,1,0,10,6,6,0,76,81,1
0,50,0,0,0,42,14,30,11,1,1,-1,0,0,0,4,0,0,32,3,40,0,0,0,0,9,12,0,842,0,0,2,2,0,0,0,0,40,12,0,0,0,2,0,0,16,0,0,0,69,5,2
0,49,0,0,0,50,9,46,24,1,1,-1,0,0,0,4,0,25,42,4,51,32,4,8,0,7,12,0,843,0,0,2,2,0,0,0,0,48,16,0,28,12,3,1,0,17,6,6,0,75,44,2
0,34,11,11,0,19,14,8,10,1,0,3,0,4,0,0,0,0,16,6,36,0,32,32,0,10,0,0,844,1,0,1,1,2,0,0,0,0,0,0,38,16,5,0,0,7,6,6,0,75,134,2
8,44,8,8,0,46,7,40,16,1,0,0,0,0,0,4,0,30,38,2,45,4,0,4,0,7,8,0,845,2,0,2,2,0,0,0,0,45,8,0,8,12,3,0,0,3,10,10,0,74,37,2
0,28,0,0,0,8,1,12,15,1,1,3,0,3,0,1,0,0,12,5,40,0,44,34,0,11,0,0,846,2,0,2,2,1,0,0,0,0,0,0,40,16,5,0,0,6,7,0,0,76,113,2
0,34,0,0,0,19,2,12,14,1,0,3,0,3,0,1,0,0,12,6,36,25,36,36,1,7,0,3,847,2,0,2,2,0,0,0,0,4,0,0,36,22,2,1,0,8,6,6,0,76,111,2
36,44,10,10,0,25,7,8,22,0,1,0,0,1,0,3,0,8,19,0,49,0,0,0,0,7,8,0,848,2,0,0,0,1,0,0,47,25,12,0,8,22,4,0,1,0,6,6,1,72,45,2
0,22,10,10,0,4,3,0,10,1,0,3,0,3,0,1,0,8,12,7,34,4,32,34,1,10,0,2,849,0,0,2,2,1,0,0,0,0,0,0,42,19,2,0,0,5,0,0,0,78,129,1
0,45,4,4,0,38,13,30,18,0,0,0,0,0,0,4,0,0,36,2,45,28,0,4,0,7,0,2,850,0,0,2,2,0,0,0,0,32,0,0,28,12,1,0,0,11,6,6,0,76,39,2
0,40,11,0,0,34,5,34,18,1,0,0,0,2,0,2,0,19,30,3,44,32,4,0,0,10,8,0,851,0,0,2,2,0,0,0,0,32,0,0,28,16,3,0,0,14,6,6,0,75,73,2
